row_id,metric_name,formula,formula_source,threshold,units,comparator,threshold_source,first_introduced_task,first_commit,source_file,source_line,rationale_text,affected_maps,later_versions,changed_without_calibration,decision_role,scientifically_defensible,current_recommendation,failure_implication,non_implication
T00426,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,>=,SOFTWARE_NUMERICAL_TOLERANCE,tum_common_gaussian_map_adapter_qualification_v1,babc37d800ab461dc11bf880ecbdf0db43c8ad69,reproduction/cross_dataset/tum_common_gaussian_map_adapter_qualification_v1/qualification_core.py,95,"numeric = {""gaussian_count"": int(len(means)), ""means_finite"": bool(np.isfinite(means).all()), ""scales_finite"": bool(np.isfinite(scales).all()), ""positive_scale_count"": int((scales > 0).all(axis=1).sum()), ""quaternion_finite"": bool(np.isfinite(quats).all()), ""quaternion_norm"": stats(np.linalg.norm(quats, axis=1)), ""opacity_finite"": bool(np.isfinite(opacity).all()), ""opacity_range"": [float(opacity.min()), float(opacity.max())], ""bbox_min"": means.min(axis=0).astype(float).tolist(), ""bbox_max"": mean",TUM,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00427,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,<=,SOFTWARE_NUMERICAL_TOLERANCE,tum_common_gaussian_map_adapter_qualification_v1,babc37d800ab461dc11bf880ecbdf0db43c8ad69,reproduction/cross_dataset/tum_common_gaussian_map_adapter_qualification_v1/qualification_core.py,95,"numeric = {""gaussian_count"": int(len(means)), ""means_finite"": bool(np.isfinite(means).all()), ""scales_finite"": bool(np.isfinite(scales).all()), ""positive_scale_count"": int((scales > 0).all(axis=1).sum()), ""quaternion_finite"": bool(np.isfinite(quats).all()), ""quaternion_norm"": stats(np.linalg.norm(quats, axis=1)), ""opacity_finite"": bool(np.isfinite(opacity).all()), ""opacity_range"": [float(opacity.min()), float(opacity.max())], ""bbox_min"": means.min(axis=0).astype(float).tolist(), ""bbox_max"": mean",TUM,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00428,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,<=,PROJECT_HEURISTIC,tum_exact_pr33_c3_refinement_ablation_v1,873db911631d30f724c8547269454c6cc492cca0,reproduction/cross_dataset/tum_exact_pr33_c3_refinement_ablation_v1/e3_gaussian_numeric_summary.json,50,"""opacity_max"": 1.0,",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00429,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,<=,PROJECT_HEURISTIC,tum_tuned_surface_geometry_ablation_v1,9256d24ae1806cc0b2e54cb870fa24517f7c9cef,reproduction/cross_dataset/tum_tuned_surface_geometry_ablation_v1/baseline_reproducibility.json,32,"""opacity_max"": 1.0,",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00430,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,<=,PROJECT_HEURISTIC,tum_tuned_surface_geometry_ablation_v1,9256d24ae1806cc0b2e54cb870fa24517f7c9cef,reproduction/cross_dataset/tum_tuned_surface_geometry_ablation_v1/candidate_6000_comparison.json,31,"""opacity_max"": 1.0,",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00431,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,<=,PROJECT_HEURISTIC,tum_tuned_surface_geometry_ablation_v1,9256d24ae1806cc0b2e54cb870fa24517f7c9cef,reproduction/cross_dataset/tum_tuned_surface_geometry_ablation_v1/final_candidate_summary.json,30,"""opacity_max"": 1.0,",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00432,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,1,ratio,<=,PROJECT_HEURISTIC,tum_tuned_surface_geometry_ablation_v1,9256d24ae1806cc0b2e54cb870fa24517f7c9cef,reproduction/cross_dataset/tum_tuned_surface_geometry_ablation_v1/geometry_gate_result.json,42,"""opacity_max"": 1.0,",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00433,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,3,ratio,<=,PROJECT_HEURISTIC,replica_rgbd_gaussian_mapping_frontend_qualification_v1,e2e6a48253df2a930f5dd0a3e09788adc5f53eb0,reproduction/cross_dataset/replica_rgbd_gaussian_mapping_frontend_qualification_v1/_frontend_runner.py,71,"text = ""config = "" + repr({""workdir"": str(output.parent), ""run_name"": output.name, ""seed"": 0, ""primary_device"": ""cuda:0"", ""report_global_progress_every"": 500, ""eval_every"": 500, ""scene_radius_depth_ratio"": 3, ""mean_sq_dist_method"": ""projective"", ""gaussian_distribution"": ""isotropic"", ""report_iter_progress"": False, ""load_checkpoint"": False, ""checkpoint_time_idx"": 0, ""save_checkpoints"": False, ""checkpoint_interval"": 5, ""use_wandb"": False, ""wandb"": {""entity"": """", ""project"": """", ""group"": """", ""name"": ",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00434,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,5,ratio,<=,PROJECT_HEURISTIC,tum_splatam_direct_safe_baseline_gate_v1,b8071042015745bc55fa3e109ab1292a3b715f2a,reproduction/cross_dataset/tum_splatam_direct_safe_baseline_gate_v1/gate_core.py,29,"ALPHA, BETA, DT, MAX_STEPS, GOAL_TOLERANCE = 5.0, 1.0, 0.05, 800, 0.001",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00435,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,8,ratio,<=,PROJECT_HEURISTIC,tum_splatam_global_progress_limitation_audit_v1,65b071debbb0dcbaca07c7b175d894e4b2ed2fcf,reproduction/cross_dataset/tum_splatam_global_progress_limitation_audit_v1/audit_core.py,441,"for step in trigger_steps: ax.axvline(step,color=""tab:orange"",alpha=.35,linewidth=.8)",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00436,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,10,ratio,>,SOFTWARE_NUMERICAL_TOLERANCE,replica_splatfacto_native_baseline_qualification_v1,9501da9c4956c4be48ae474d01cf4d6038304e6b,reproduction/cross_dataset/replica_splatfacto_native_baseline_qualification_v1/audit_splatfacto_pilot_map_structure.py,24,"out={""status"":""SPLATFACTO_PILOT_MAP_STRUCTURE_FINITE"" if finite else ""SPLATFACTO_PILOT_MAP_STRUCTURE_NONFINITE"",""gaussian_count"":int(len(means)),""means_bbox_m"":[means.min(axis=0).tolist(),means.max(axis=0).tolist()],""scales_m"":{""min"":float(scales.min()),""p1"":float(np.quantile(scales,.01)),""median"":float(np.median(scales)),""p99"":float(np.quantile(scales,.99)),""max"":float(scales.max())},""opacity"":{""min"":float(op.min()),""median"":float(np.median(op)),""max"":float(op.max())},""quaternion_norm"":{""min"":f",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00437,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,12,ratio,<=,SOFTWARE_NUMERICAL_TOLERANCE,replica_bounded_direct_goal_gt_gaussian_map_v1,a3caae6a3419e59931d17f258c572bd6d04c79a1,reproduction/cross_dataset/replica_bounded_direct_goal_gt_gaussian_map_v1/qualify_gt_gaussian_safer_g0.py,60,"result={""status"":""PASS"" if np.isfinite(h).all() and np.isfinite(grad).all() and np.isfinite(hess).all() and symmetry<=1e-5 and peak<=12*1024**3 else ""FAIL"",""query_count"":256,""repeats_in_this_process"":1,""radius_m"":.10,""epsilon_m"":.01,""distance_type"":""ball-to-ellipsoid"",""adapter"":""CanonicalGaussianSafetyMapAdapter linear-scale/probability-opacity"",""h_grad_hessian_finite"":True,""hessian_symmetry_relative_max"":symmetry,""active_index_sha256"":hashlib.sha256(active.tobytes()).hexdigest(),""runtime_s"":ela",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00438,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,32,ratio,>=,PROJECT_HEURISTIC,tum_common_gaussian_map_adapter_qualification_v1,babc37d800ab461dc11bf880ecbdf0db43c8ad69,reproduction/cross_dataset/tum_common_gaussian_map_adapter_qualification_v1/qualification_core.py,91,"arrays = [write_array(output, ""means_world_m"", means), write_array(output, ""scales_linear_m"", scales), write_array(output, ""quaternions_wxyz"", quats), write_array(output, ""opacities_activated"", opacity), write_array(output, ""colors_or_sh"", colors), write_array(output, ""source_index"", np.arange(len(means), dtype=np.float32)), write_array(output, ""source_submap_index"", np.zeros(len(means), dtype=np.float32))]",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00439,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,32,ratio,<=,PROJECT_HEURISTIC,tum_common_gaussian_map_adapter_qualification_v1,babc37d800ab461dc11bf880ecbdf0db43c8ad69,reproduction/cross_dataset/tum_common_gaussian_map_adapter_qualification_v1/qualification_core.py,91,"arrays = [write_array(output, ""means_world_m"", means), write_array(output, ""scales_linear_m"", scales), write_array(output, ""quaternions_wxyz"", quats), write_array(output, ""opacities_activated"", opacity), write_array(output, ""colors_or_sh"", colors), write_array(output, ""source_index"", np.arange(len(means), dtype=np.float32)), write_array(output, ""source_submap_index"", np.zeros(len(means), dtype=np.float32))]",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00440,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,35,ratio,>=,PROJECT_HEURISTIC,tum_splatam_global_progress_limitation_audit_v1,65b071debbb0dcbaca07c7b175d894e4b2ed2fcf,reproduction/cross_dataset/tum_splatam_global_progress_limitation_audit_v1/audit_core.py,441,"for step in trigger_steps: ax.axvline(step,color=""tab:orange"",alpha=.35,linewidth=.8)",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00441,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,800,ratio,<=,PROJECT_HEURISTIC,tum_splatam_g1_boundary_dt_forensics_v1,62d348897493ba1a3be91f7814b3070dfead2162,reproduction/cross_dataset/tum_splatam_g1_boundary_dt_forensics_v1/freeze_pr47_rollout_identity.py,34,"""frozen_trial"": {""start_frame"": 0, ""goal_frame"": 50, ""radius"": .015, ""alpha"": 5., ""beta"": 1., ""dt"": .05, ""max_steps"": 800, ""goal_tolerance"": .001},",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00442,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,800,ratio,<=,PROJECT_HEURISTIC,tum_splatam_global_progress_limitation_audit_v1,f98310f8aefa9b374c5f9af7ca7103b10e447ebf,reproduction/cross_dataset/tum_splatam_global_progress_limitation_audit_v1/navigation_protocol_gap_audit_v1/navigation_audit_core.py,77,"""frozen_parameters"": {""robot_radius"": RADIUS, ""alpha"": 5.0, ""beta"": 1.0, ""dt"": 0.05, ""max_steps"": 800, ""goal_tolerance"": 0.001},",TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00443,renderer_acceptance_alpha,accumulated compositing opacity compared with tau_alpha,OFFICIAL_CODE_SEMANTICS,800,ratio,<=,PROJECT_HEURISTIC,tum_splatam_one_shot_runtime_recovery_g1_v2,5f3078a88ba6121ba2c1918a1b89120438006916,reproduction/cross_dataset/tum_splatam_one_shot_runtime_recovery_g1_v2/run_tum_original_safer_g1.py,14,RADIUS=.015; ALPHA=5.; BETA=1.; DT=.01; MAX_STEPS=800; GOAL_TOL=.001,TUM,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00444,robot_radius,project-recorded scalar or contract field; see source row,THEORY_DEFINITION,0,m,<=,PHYSICAL_CONTRACT_DERIVED,tum_exact_functional_autograd_solver_parity_v1,5aefe713fd44b430489c64f4a8e752c5abc883e1,reproduction/cross_dataset/tum_exact_functional_autograd_solver_parity_v1/source_identity/gsplat_utils_pr40.py,103,"def query_distance(self, x, distance_type = None, radius=0., R_robot=None, S_robot=None, epsilon=0.):",TUM,computed_in_threshold_version_history.json,False,PHYSICAL_SAFETY_HARD_GATE,True,retain_only_inside_frozen_physical_contract,the named diagnostic or contract condition failed in its stated domain,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00445,robot_radius,project-recorded scalar or contract field; see source row,THEORY_DEFINITION,0,m,<=,PHYSICAL_CONTRACT_DERIVED,core_keyword_search.txt,d77a0633d0c46c8be8ae1abf0e91c756271334a2,reproduction/notes/core_keyword_search.txt,47,"./splat/gsplat_utils.py:103:    def query_distance(self, x, distance_type = None, radius=0., R_robot=None, S_robot=None, epsilon=0.):",cross_dataset_or_unspecified,computed_in_threshold_version_history.json,False,PHYSICAL_SAFETY_HARD_GATE,True,retain_only_inside_frozen_physical_contract,the named diagnostic or contract condition failed in its stated domain,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
